BP Comparison Log - 2025-10-29 02:09:27
================================================================================

REMADE FILES
--------------------------------------------------------------------------------
[BP REMADE] w04a_box_side.bmp.tga | original: 72x72 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w04a_door.bmp.tga | original: 148x120 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] w04a_floor1.bmp.tga | original: 216x312 | ceil_p^2: 256x512 | hdc/mc: 512x1024
[BP REMADE] w04a_floor2.bmp.tga | original: 96x288 | ceil_p^2: 128x512 | hdc/mc: 256x1024
[BP REMADE] w04a_floor2_center.bmp.tga | original: 120x120 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w04a_floor4.bmp.tga | original: 144x192 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w04a_floor5.bmp.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w04a_floor_hatch.bmp.tga | original: 96x144 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] w04a_floor_tuuro.bmp.tga | original: 64x72 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w04a_hatch.bmp.tga | original: 54x108 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w04a_mecha_04.bmp.tga | original: 204x72 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] w04a_mecha_top2.bmp.tga | original: 72x72 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w04a_spk2_face.bmp.tga | original: 88x48 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w04a_wall1.bmp.tga | original: 240x192 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w04a_wall2.bmp.tga | original: 192x192 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w04a_wall_tuuro.bmp.tga | original: 64x120 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w10b_fence_03_alp_ovl.bmp.tga | original: 256x512 | ceil_p^2: 256x512 | hdc/mc: 512x1024
[BP REMADE] w10c_ashi00.bmp.tga | original: 64x180 | ceil_p^2: 64x256 | hdc/mc: 128x512
[BP REMADE] w10c_ent01.bmp.tga | original: 24x192 | ceil_p^2: 32x256 | hdc/mc: 64x512
[BP REMADE] w10c_entfl00.bmp.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w10c_entfl01.bmp.tga | original: 96x110 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w10c_entw00.bmp_ebada4c5fb0cf21b95c03d700bd34525.tga | original: 96x192 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] w10c_entw01.bmp.tga | original: 48x192 | ceil_p^2: 64x256 | hdc/mc: 128x512
[BP REMADE] w10c_fl00a.bmp_f090db2c7d27de5ceaf7849bea3f7689.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w10c_fl00b.bmp_4783af139eb8448160dc9fa885bd7451.tga | original: 96x48 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w10c_fl00c.bmp_79d5f05b0c8f02fa5ea3d8344309a532.tga | original: 96x48 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w10c_fl00d.bmp.tga | original: 12x96 | ceil_p^2: 16x128 | hdc/mc: 32x256
[BP REMADE] w10c_fl01.bmp_89b1600a0752b90e97de0d507585a5be.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w10c_fl01_brk.bmp.tga | original: 144x96 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] w10c_fl02.bmp.tga | original: 96x192 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] w10c_fl03.bmp.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w10c_fl03a.bmp.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w10c_flu00a.bmp.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w10c_pp01.bmp.tga | original: 192x64 | ceil_p^2: 256x64 | hdc/mc: 512x128
[BP REMADE] w10c_pp01.bmp_ffdb967870ba68b15bb0414af2582240.tga | original: 192x64 | ceil_p^2: 256x64 | hdc/mc: 512x128
[BP REMADE] w10c_pp01a.bmp.tga | original: 192x64 | ceil_p^2: 256x64 | hdc/mc: 512x128
[BP REMADE] w10c_pp04.bmp_6c02c0734669b3b2af844bfb2a6f8caf.tga | original: 192x48 | ceil_p^2: 256x64 | hdc/mc: 512x128
[BP REMADE] w10c_sk00.bmp_080bd3d56c6e4437c207d0839cc27828.tga | original: 96x60 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w10c_sk00a.bmp_c23abf4bb26aa9b385f505c9436c87e3.tga | original: 96x60 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w10c_sk00b.bmp_d9e12dccb9bcc4cf71139977cbfbc3e7.tga | original: 96x60 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w10c_sk00c.bmp_4081fb1cac8896c709c768596117ba88.tga | original: 96x60 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w10c_sk00d.bmp_a9ee348f02fbca3d69c1ad8a9a23932a.tga | original: 56x60 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] w10c_sk00e.bmp_0e3bb1fb297f402705e2cad23f68ddf6.tga | original: 96x60 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w10c_sk01.bmp.tga | original: 96x60 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w10c_sk01.bmp_b38fa6aa2149606ac364f449b0956d51.tga | original: 96x60 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w10c_sk01a.bmp_bac7874a3dfb93ad53d87c13aee33f56.tga | original: 96x60 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w10c_sk01b.bmp_5dc6834c6bebd925dad973550e4c6fdf.tga | original: 56x60 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] w10c_sk01c.bmp_a7e8bcc841939628dc2dda275f4d60e0.tga | original: 96x60 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w10c_sk02b.bmp.tga | original: 8x64 | ceil_p^2: 8x64 | hdc/mc: 16x128
[BP REMADE] w10c_sku00.bmp.tga | original: 96x10 | ceil_p^2: 128x16 | hdc/mc: 256x32
[BP REMADE] w10c_sku00a.bmp.tga | original: 96x10 | ceil_p^2: 128x16 | hdc/mc: 256x32
[BP REMADE] w10c_sku00c.bmp.tga | original: 96x10 | ceil_p^2: 128x16 | hdc/mc: 256x32
[BP REMADE] w10c_sku00d.bmp.tga | original: 56x10 | ceil_p^2: 64x16 | hdc/mc: 128x32
[BP REMADE] w10c_sku01a.bmp.tga | original: 96x10 | ceil_p^2: 128x16 | hdc/mc: 256x32
[BP REMADE] w10c_trapfl01.bmp.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w10c_w00.bmp.tga | original: 144x240 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w10c_w00a.bmp.tga | original: 144x240 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w10c_w00b.bmp.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w10c_w00c.bmp_1a2ec7dfc72a4bdfc203becd5d5bccf6.tga | original: 16x144 | ceil_p^2: 16x256 | hdc/mc: 32x512
[BP REMADE] w10c_w00e.bmp.tga | original: 144x240 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w10c_w00f2.bmp.tga | original: 144x240 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w10c_w02.bmp.tga | original: 96x24 | ceil_p^2: 128x32 | hdc/mc: 256x64
[BP REMADE] w10c_w06b2.bmp.tga | original: 144x168 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w11_drum_f1.bmp.tga | original: 64x80 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w11_drum_t1.bmp.tga | original: 48x48 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] w11_explode_drum_f1.bmp.tga | original: 64x80 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w11_explode_drum_t1.bmp.tga | original: 48x48 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] w11_sdr_f1.bmp.tga | original: 48x96 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w11_woodbox_all.bmp.tga | original: 64x128 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w11a0_amiflr1.bmp.tga | original: 128x128 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w11a0_amiflr1_nuke_alp.bmp.tga | original: 96x59 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w11a0_amiflr2.bmp.tga | original: 128x48 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w11a0_bonbe1.bmp.tga | original: 72x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w11a0_crndesk_f1.bmp.tga | original: 96x100 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w11a0_deckwall1.bmp.tga | original: 144x48 | ceil_p^2: 256x64 | hdc/mc: 512x128
[BP REMADE] w11a0_drwall_panel_r.bmp.tga | original: 24x144 | ceil_p^2: 32x256 | hdc/mc: 64x512
[BP REMADE] w11a0_duct1.bmp.tga | original: 320x96 | ceil_p^2: 512x128 | hdc/mc: 1024x256
[BP REMADE] w11a0_duct1_enter.bmp.tga | original: 132x96 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] w11a0_duct_fence_alp.bmp.tga | original: 64x32 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] w11a0_fence1_alp.bmp.tga | original: 192x168 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w11a0_floor1.bmp.tga | original: 176x176 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w11a0_floor1_side.bmp.tga | original: 44x176 | ceil_p^2: 64x256 | hdc/mc: 128x512
[BP REMADE] w11a0_gas_cap00.bmp.tga | original: 32x12 | ceil_p^2: 32x16 | hdc/mc: 64x32
[BP REMADE] w11a0_jmst_dai1.bmp.tga | original: 80x72 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w11a0_pillar1.bmp.tga | original: 72x192 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] w11a0_pool_entflor1.bmp.tga | original: 96x48 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w11a0_poolwall1.bmp.tga | original: 144x36 | ceil_p^2: 256x64 | hdc/mc: 512x128
[BP REMADE] w11a0_poolwall2.bmp.tga | original: 128x144 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] w11a0_poor_tsr1.bmp.tga | original: 128x24 | ceil_p^2: 128x32 | hdc/mc: 256x64
[BP REMADE] w11a0_poor_tsr2.bmp.tga | original: 96x12 | ceil_p^2: 128x16 | hdc/mc: 256x32
[BP REMADE] w11a0_southwall1.bmp.tga | original: 120x192 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] w11a0_southwall2.bmp.tga | original: 96x192 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] w11a0_southwall_hari1.bmp.tga | original: 156x72 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] w11a0_step1.bmp.tga | original: 96x60 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w11a0_tank1_asi1.bmp.tga | original: 24x64 | ceil_p^2: 32x64 | hdc/mc: 64x128
[BP REMADE] w11a0_tank1_asi2.bmp.tga | original: 64x24 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] w11a0_tank1_ender.bmp.tga | original: 16x64 | ceil_p^2: 16x64 | hdc/mc: 32x128
[BP REMADE] w11a0_tank1_s.bmp.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w11a0_temptex1_pipe.bmp.tga | original: 32x128 | ceil_p^2: 32x128 | hdc/mc: 64x256
[BP REMADE] w11a0_tsr1.bmp.tga | original: 128x12 | ceil_p^2: 128x16 | hdc/mc: 256x32
[BP REMADE] w11a0_tsr2.bmp.tga | original: 12x64 | ceil_p^2: 16x64 | hdc/mc: 32x128
[BP REMADE] w11a0_wall1.bmp.tga | original: 156x192 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w11a0_wall2.bmp.tga | original: 156x192 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w11a1_flr2.bmp.tga | original: 96x120 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w11a1_pillar1.bmp.tga | original: 48x144 | ceil_p^2: 64x256 | hdc/mc: 128x512
[BP REMADE] w11a1_pillar1_s.bmp.tga | original: 48x144 | ceil_p^2: 64x256 | hdc/mc: 128x512
[BP REMADE] w11a1_pillar2.bmp.tga | original: 48x144 | ceil_p^2: 64x256 | hdc/mc: 128x512
[BP REMADE] w11a1_pillar2_s.bmp.tga | original: 48x144 | ceil_p^2: 64x256 | hdc/mc: 128x512
[BP REMADE] w11a1_pipe_endbox.bmp.tga | original: 36x64 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] w11a1_wall1.bmp.tga | original: 96x144 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] w11a1_wall2.bmp.tga | original: 96x144 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] w11a1_wall3.bmp.tga | original: 96x144 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] w11a2_cable1_st.bmp.tga | original: 32x120 | ceil_p^2: 32x128 | hdc/mc: 64x256
[BP REMADE] w11a2_ceil1.bmp.tga | original: 128x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w11a2_ceillit_hanger1.bmp.tga | original: 144x20 | ceil_p^2: 256x32 | hdc/mc: 512x64
[BP REMADE] w11a2_closed_shatter.bmp.tga | original: 144x120 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] w11a2_drwall1_head.bmp.tga | original: 96x24 | ceil_p^2: 128x32 | hdc/mc: 256x64
[BP REMADE] w11a2_elvgate_pillar.bmp.tga | original: 48x128 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w11a2_flr1.bmp.tga | original: 216x192 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w11a2_gate_flr1.bmp.tga | original: 72x48 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w11a2_pillar1.bmp.tga | original: 64x240 | ceil_p^2: 64x256 | hdc/mc: 128x512
[BP REMADE] w11a2_pillar2.bmp.tga | original: 64x240 | ceil_p^2: 64x256 | hdc/mc: 128x512
[BP REMADE] w11a2_pipe3.bmp.tga | original: 128x24 | ceil_p^2: 128x32 | hdc/mc: 256x64
[BP REMADE] w11a2_sunoko.bmp.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w11a2_wall1.bmp.tga | original: 144x240 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w11a_gas2_02_t.bmp.tga | original: 48x64 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] w11a_gas2_03_t.bmp.tga | original: 48x64 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] w11a_gas2_04_t.bmp.tga | original: 24x24 | ceil_p^2: 32x32 | hdc/mc: 64x64
[BP REMADE] w11a_gas_02_t.bmp.tga | original: 64x48 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] w11a_litflame_wire_alp.bmp.tga | original: 16x128 | ceil_p^2: 16x128 | hdc/mc: 32x256
[BP REMADE] w11a_t_hako_c.bmp.tga | original: 32x40 | ceil_p^2: 32x64 | hdc/mc: 64x128
[BP REMADE] w11a_t_hako_d.bmp.tga | original: 120x112 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w11a_t_hako_e_2.bmp.tga | original: 40x40 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] w11a_t_tana2_b.bmp.tga | original: 128x8 | ceil_p^2: 128x8 | hdc/mc: 256x16
[BP REMADE] w11a_t_tana2_c.bmp.tga | original: 128x8 | ceil_p^2: 128x8 | hdc/mc: 256x16
[BP REMADE] w11a_t_tana_a.bmp.tga | original: 128x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w11b2_ironbox_sf.bmp.tga | original: 128x64 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w11c2_lit_ele_box2.bmp.tga | original: 48x48 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] w11c2_spipe_temptex1.bmp.tga | original: 64x64 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] w12_doroppings00_alp_ovl.bmp.tga | original: 144x108 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] w12a_fl00.bmp.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w12a_fl00a.bmp.tga | original: 96x72 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w12a_fl00b.bmp.tga | original: 64x96 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w12a_fl00c.bmp.tga | original: 64x72 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w12a_fl00d.bmp.tga | original: 64x48 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] w12a_fl00e.bmp.tga | original: 64x48 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] w12a_fl00f.bmp.tga | original: 16x72 | ceil_p^2: 16x128 | hdc/mc: 32x256
[BP REMADE] w12a_fl00g.bmp.tga | original: 64x72 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w12a_fl01.bmp.tga | original: 24x96 | ceil_p^2: 32x128 | hdc/mc: 64x256
[BP REMADE] w12a_fl01a.bmp.tga | original: 24x72 | ceil_p^2: 32x128 | hdc/mc: 64x256
[BP REMADE] w12a_fl01b.bmp.tga | original: 24x24 | ceil_p^2: 32x32 | hdc/mc: 64x64
[BP REMADE] w12a_fl01c.bmp.tga | original: 24x48 | ceil_p^2: 32x64 | hdc/mc: 64x128
[BP REMADE] w12a_fl01d.bmp.tga | original: 24x96 | ceil_p^2: 32x128 | hdc/mc: 64x256
[BP REMADE] w12a_fl05.bmp.tga | original: 64x96 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w12a_fl05a.bmp.tga | original: 64x28 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] w12a_fl05b.bmp.tga | original: 88x28 | ceil_p^2: 128x32 | hdc/mc: 256x64
[BP REMADE] w12a_fl05c.bmp.tga | original: 88x60 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w12a_fl05d.bmp.tga | original: 64x60 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] w12a_fl05e.bmp.tga | original: 64x60 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] w12a_ironbox_sf.bmp.tga | original: 128x64 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w12a_rf00a.bmp.tga | original: 168x256 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w12a_t_hako_d.bmp.tga | original: 120x112 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w12a_w00a.bmp.tga | original: 160x168 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w12a_w00b.bmp.tga | original: 160x168 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w12a_w01a.bmp.tga | original: 128x32 | ceil_p^2: 128x32 | hdc/mc: 256x64
[BP REMADE] w12a_w01e.bmp.tga | original: 128x24 | ceil_p^2: 128x32 | hdc/mc: 256x64
[BP REMADE] w12a_w03.bmp_661e3b0b04936b908f29261f775d72d9.tga | original: 96x48 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w12b0_enta03.bmp.tga | original: 40x144 | ceil_p^2: 64x256 | hdc/mc: 128x256
[BP REMADE] w12b0_partition_01_alp_ovl.bmp.tga | original: 100x55 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w12b0_wall_11.bmp.tga | original: 96x120 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w12b0_wall_14.bmp.tga | original: 48x192 | ceil_p^2: 64x256 | hdc/mc: 128x512
[BP REMADE] w12b0_wall_16.bmp.tga | original: 112x192 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] w12b1_floor1_mk.bmp.tga | original: 360x288 | ceil_p^2: 512x512 | hdc/mc: 1024x1024
[BP REMADE] w12b1_floor_01.bmp.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w12b1_floor_02mk.bmp.tga | original: 48x104 | ceil_p^2: 64x128 | hdc/mc: 128x512
[BP REMADE] w12b1_floor_03mk.bmp.tga | original: 288x72 | ceil_p^2: 512x128 | hdc/mc: 1024x256
[BP REMADE] w12b1_floor_04_alp_ovl.bmp.tga | original: 72x12 | ceil_p^2: 128x16 | hdc/mc: 256x32
[BP REMADE] w12b1_floor_04mk.bmp.tga | original: 288x72 | ceil_p^2: 512x128 | hdc/mc: 1024x256
[BP REMADE] w12b1_floor_06.bmp.tga | original: 96x192 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] w12b1_panel_03.bmp.tga | original: 72x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w12b1_panel_04.bmp.tga | original: 144x48 | ceil_p^2: 256x64 | hdc/mc: 512x128
[BP REMADE] w12b1_panel_20.bmp.tga | original: 48x78 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w12b1_panel_23.bmp.tga | original: 48x24 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] w12b1_step2.bmp.tga | original: 72x72 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w12b1_step_mk.bmp.tga | original: 72x24 | ceil_p^2: 128x32 | hdc/mc: 256x64
[BP REMADE] w12b1_tank_08mk.bmp.tga | original: 72x80 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w12b_box02.bmp.tga | original: 64x128 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w12b_contorol_box_01.bmp.tga | original: 60x74 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w12b_contorol_box_03.bmp.tga | original: 56x65 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w12b_doorafl00c_alp_ovl.bmp.tga | original: 24x120 | ceil_p^2: 32x128 | hdc/mc: 64x256
[BP REMADE] w12b_partition.bmp.tga | original: 76x100 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w12b_step.bmp.tga | original: 72x24 | ceil_p^2: 128x32 | hdc/mc: 256x64
[BP REMADE] w12b_step_03_alp_ovl.bmp.tga | original: 72x24 | ceil_p^2: 128x32 | hdc/mc: 256x64
[BP REMADE] w13a_fl00.bmp_8bb405078f955b69a05bdc9570cbde30.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w13a_fl01b.bmp.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w13a_fl04a.bmp_a813b6399aa0462f40543da64fc74c3e.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w13a_fl05.bmp.tga | original: 64x96 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w13a_pp01b.bmp.tga | original: 24x96 | ceil_p^2: 32x128 | hdc/mc: 64x256
[BP REMADE] w13a_pp04b.bmp.tga | original: 24x64 | ceil_p^2: 32x64 | hdc/mc: 64x128
[BP REMADE] w13a_pp04d.bmp.tga | original: 24x88 | ceil_p^2: 32x128 | hdc/mc: 64x256
[BP REMADE] w13a_sk00a.bmp.tga | original: 96x60 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w13a_w01b.bmp.tga | original: 96x40 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w13a_w01j.bmp.tga | original: 96x40 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w14a0_fl_b01.bmp.tga | original: 72x120 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w14a0_fl_b02.bmp.tga | original: 72x120 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w14a0_fl_b03_alp_ovl.bmp.tga | original: 72x120 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w14a0_fl_b04.bmp.tga | original: 72x40 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w14a0_fl_p02.bmp.tga | original: 48x72 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] w14a0_fl_r01_6.bmp.tga | original: 160x176 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w14a0_fl_r02.bmp.tga | original: 120x40 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w14a0_pipe_p01.bmp.tga | original: 24x192 | ceil_p^2: 32x256 | hdc/mc: 64x512
[BP REMADE] w14a0_wall_a02.bmp_008f67bac10c096740575ea8304493bf.tga | original: 24x192 | ceil_p^2: 32x256 | hdc/mc: 64x512
[BP REMADE] w14a0_wall_a03.bmp.tga | original: 144x192 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w14a_fl_a04_alp_ovl.bmp.tga | original: 96x36 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w14a_fl_f01.bmp.tga | original: 168x96 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] w14a_fl_f02.bmp.tga | original: 120x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w14a_fl_f03.bmp.tga | original: 120x48 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] w14a_poster_mog_01.bmp.tga | original: 104x156 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] w14a_roof_c01.bmp.tga | original: 192x144 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] w14a_step_a02.bmp.tga | original: 24x72 | ceil_p^2: 32x128 | hdc/mc: 64x256
[BP REMADE] w14a_step_a03.bmp.tga | original: 24x72 | ceil_p^2: 32x128 | hdc/mc: 64x256
[BP REMADE] w14a_step_b02.bmp.tga | original: 24x72 | ceil_p^2: 32x128 | hdc/mc: 64x256
[BP REMADE] w14a_step_b03.bmp.tga | original: 24x72 | ceil_p^2: 32x128 | hdc/mc: 64x256
[BP REMADE] w15a_fl01b.bmp_2afc1ae6ae83df2b26b76fc7749613da.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] w15a_pp01.bmp.tga | original: 48x64 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] w15a_stpbrk00.bmp.tga | original: 32x88 | ceil_p^2: 32x128 | hdc/mc: 64x256
